trade_id,pv,equity_delta,equity_vega
49,376.9505802089627,9.912564269616533,33.955097912185835
50,974.6196232124069,-10.0,2.036670212740569e-270
51,-195.07883687379172,-5.8100748503782595,-605.2437517918949
52,555.180955219326,-9.999999926640923,1.7035348755171235e-05
53,1.8051612479269958e-29,5.975053368738054e-29,1.810218231129419e-26
54,-830.5835094753093,9.118415977211269,-89.22229295159477
55,929.8128608464517,9.672820458779992,222.88032421752712
56,13.561900799867619,-0.04899103699073256,26.306997796329668
57,-152.64918726593123,-9.734459299916372,-46.78159226964595
58,75.98978268750862,-4.246497783128893,318.8100941777999
59,2.291891503719408e-09,2.661210486022588e-09,7.563588995789368e-07
60,-637.9519569856332,9.99999999999983,-3.802295608486418e-11
61,4.463296555228899e-08,9.523721642759221e-08,1.2805282408361789e-05
62,80.74565910828116,-2.3670679517457627,374.8181262255576
63,-2.181343293198054e-12,-3.1435740281737757e-12,-2.494794278745967e-10
64,32.17348376905455,-0.10406754520123476,16.43361042393465
65,1082.1661555613196,9.985316275036205,11.209594701239746
66,-214.32586154896546,4.546795321563842,-689.6959183799006
67,79.57504402684675,5.467068416669861,225.4972341738158
68,0.89522726998368,-0.02357858419541059,21.457307785557266
69,-523.6853774400051,-8.039057845568486,-667.8055074092449
70,9.756442130386066,-0.28808559710991277,108.76577038110847
71,0.12311523946792108,0.038522215881472005,2.741672345965079
72,-619.6721314983153,2.2499722220320284,-491.63316984043655
73,792.8790155148131,9.130489920750142,481.57781777770566
74,1.9875008413745783e-05,-3.777116800440794e-06,0.0013446978273275413
75,-317.5086005756558,-7.828271454099074,-384.48964259113086
76,336.6530704515908,-9.996952444762869,0.5060130699377271
77,2.3214470579313757e-19,7.231872277669826e-19,1.6171878265063838e-16
78,-118.85884246647827,3.1281598349304462,-528.2890928932368
79,189.51265282663024,5.69023646003844,445.97159535026543
80,1060.9399257877408,-5.370601605416994,344.4452106481054
81,-63.322540112563544,-3.2874133881977405,-355.3042485781808
82,0.06462898276289555,-0.004359998098903972,2.9603425072625162
83,734.4624228192367,9.985143861419662,5.518881907009183
84,-242.8034681158566,8.286696306513615,-211.70107238403432
85,30.88304927855317,2.20624307947835,180.380248347917
86,1.985058552743274e-08,-1.0123043514553842e-08,4.342127622841939e-06
87,-933.7010269114471,-9.999422053142318,-0.5277375545614853
88,544.7233077869723,-1.729878504577909,490.3028327998619
89,37.68583072293592,2.522024003495665,307.78872291832175
90,-54.983335758011066,3.947455080638591,-314.79136696070265
91,486.648913733679,8.56358341628788,458.3519497548384
92,711.1263044238342,-9.999999666393,3.185782956446308e-05
93,-471.139161549738,-9.437683335649188,-210.220366514061
94,1.4370925671035062,-0.1116210425572306,91.71698726302722
95,0.010402431475720376,0.004669241591528364,1.2547327997160531
96,-817.7511182125518,8.498810375635292,-65.64968751741637
97,358.3791321578991,8.398083307520576,223.84864295218017
98,125.81079856179805,-3.237348485989775,323.0740682531782
99,-1059.7238780252587,-9.895312254792291,-81.03321745849189
100,1197.0842228810272,-9.99795783650437,0.1688085683451283
101,719.6452632536472,8.885526532368289,545.8570745843311
102,-92.22931686244863,5.404304906973188,-582.9810567228292
103,120.15876761407448,4.274313608775383,417.54467464941365
104,0.13843237398101188,-0.0012025944308524004,0.2317153002829343
105,-0.17352096319486726,-0.04454844729090027,-11.453505643254578
106,299.4932052957726,-3.052654892852793,599.1163575605624
107,743.974344031933,10.0,3.272201657649799e-28
108,-111.21365354186807,2.557909337595523,-932.4893056787014
109,615.7594174773645,9.999999998472981,4.94544353040278e-07
110,1.4923414428377546,-0.10834708643485236,28.620305007811623
111,-998.6160551758549,-9.999999960483613,-4.207053579008626e-05
112,640.1118136888648,-1.6391007612509643,553.2378528682056
113,234.92089128296334,8.955506879474118,117.7508024660679
114,-264.0563419023597,4.885752507672891,-367.6315781127049
115,0.0014578439361940783,0.0005422839451262205,0.10070887816620608
116,369.2595426792389,-7.015647178001326,649.8527422160798
117,-1154.3613197403545,-9.99159898920327,-9.252198685628052
118,231.084611859581,-8.140929134736016,95.33341265398354
119,35.0115880069866,3.1797302907733322,237.8532767602406
120,-1074.055317128965,3.7649567687578536,-530.2512343286036
121,1202.105952904451,9.999888985804358,0.12610981583433967
122,184.02663065922502,-4.904490982213238,284.3799028587927
123,-664.0699646054564,-9.126995621522548,-477.2955147933382
124,426.74093648918216,-8.577881062379708,115.23508617069646
125,44.15144503141296,4.340990748415963,177.55329720250347
126,-207.71232080939342,8.937039355459868,-182.54803396685492
127,0.19731305560306112,0.0761937496444961,11.697959713989333
128,0.3469661722463921,-0.0009599802345934621,1.0390123376262355
129,-416.10970468255056,-9.984135668011186,-6.815692709256819
130,56.02984215113524,-0.7388121335607212,362.82142672311346
131,794.6456737522038,9.695147483448713,144.70073467080118
132,-113.18010369669341,1.5152978287004804,-378.4799544497639
133,381.43467588091266,9.399023643161302,100.12399646690783
134,565.4897557024724,-6.096427326777322,411.64040765225775
135,-115.76446686496105,-9.190542926242319,-85.0936417002555
136,88.10084769234192,-0.35190364918076206,85.64927317058977
137,267.93310354374466,7.589981333285474,601.2936931374203
138,-10.863029591920315,0.5231561839123378,-103.10768190369997
139,99.43067751358122,4.956228390121201,605.5129018803228
140,131.11832640626574,-3.5306458916793995,721.9652587385706
141,-24.498355701519277,-4.1697244401637406,-194.8604628410558
142,0.0009717063858368305,-0.000627905047917432,0.037710769660587035
143,139.886227203771,8.400916886697253,140.12245423303202
144,-487.3666913941142,1.6742425032446697,-456.1592335731303
145,250.93756097163222,7.111123331121247,714.663263529431
146,311.0638219191902,-9.99999798469338,0.0004007458780855018
147,-3.47271186375278,-1.1913570793027417,-69.98606956444176
148,265.6777446199755,-4.321114948534469,402.8201946866829
149,1.0324466172655156,0.22402370995385115,39.95898785967898
150,-271.3072222966071,3.3204214288858602,-652.2880183852566
151,433.7820798393542,8.5437560645295,325.6900317955118
152,1028.8350047447886,-3.974491082250784,496.05859639048896
153,-5.753679928598148,-0.8386232316357545,-216.41130667207844
154,633.0067974179482,-7.365464420369982,301.61707213281824
155,889.2168416081538,9.463295758042765,241.29893624503973
156,-2.4883547523499393e-08,4.525630981078166e-09,-8.761593638787383e-06
157,889.5024302504082,9.999999999999998,1.5680090793999098e-12
158,50.29164581565201,-1.6067215077235297,523.5422722518122
159,-865.3760875427798,-9.83001228923807,-117.8412316682033
160,418.1420371395915,-4.810733152461689,153.0085023174292
161,459.96488206719454,7.49425059351872,761.0276994811331
162,-11.716648122556332,0.7103165647902554,-413.2226960628481
163,162.38779664065186,5.278500998720062,514.0951401106776
164,3.184763396815695,-0.26923786857262155,40.02776879624318
165,-836.4560516472939,-9.772065735633928,-112.10193024884049
166,613.200785120619,-7.968100145847937,178.82433042586538
167,483.3915678596995,8.201227389115076,599.4611421936127
168,-1048.5341905594626,9.62776648361126,-11.569253586663029
169,226.27308675019037,9.347732387854414,49.07136881611052
170,96.79682012409636,-6.189808908336864,297.69121754971263
171,-471.97574506039956,-9.645200005747675,-130.63983885548885
172,143.4171496088577,-1.3280453950049298,605.0416825375615
173,918.3315507983675,9.519987485711153,258.6268385225113
174,-0.12247997150767242,0.011641847041496955,-5.960937072854757
175,1046.8883710003308,9.99874798118087,1.0494015498973477
176,0.013580132777356205,-5.2757415849362944e-05,0.041076100002230206
177,-255.97065675465743,-7.002698948266537,-415.8163440552949
178,0.1405689278843153,-0.007773997976145974,5.927622684804483
179,363.6468807894822,8.204544182921637,377.85684465069096
180,-70.15578195891894,1.8492438768448838,-336.9782339704637
181,566.27223478209,9.999999895567065,1.8254418493057745e-05
182,51.577608922253866,-3.8365474952579435,396.43545124421587
183,-327.08551296091844,-6.739266248689795,-542.6990866417939
184,1217.2946703739378,-9.60402682127074,0.012588982067866603
185,2.548301374158326,0.40597420837215964,45.00720526230989
186,-172.21398092362392,3.5779317904348695,-431.54802981382977
187,0.37498817314740585,0.08337298444492616,18.60740423133357
188,0.09499239212186955,-0.015047567484273161,2.8979032593375047
189,-175.3535307415877,-5.116728727242625,-889.5581288067885
190,190.62445127455226,-3.535301150226541,565.4127392525155
191,1.6769255428914076,0.2736916231469125,25.304015044152717
192,-1201.378657604006,5.175689291976024,-339.40404310510894
193,8.273772680971767e-07,5.578269604636823e-07,0.0001763892130675538
194,612.1249959002679,-9.927289513994019,20.23697109099611
195,-116.26045142512211,-9.60418168228695,-43.40805455346519
196,429.93538932119804,-10.0,5.834187364854089e-29
197,24.52629346900889,1.9971367774573456,222.25219307136496
198,-418.66904966254873,6.923785479481226,-499.4654643851934
199,916.6543895721311,8.98695337016129,574.1826218025637
200,1533.6878167356597,-8.565825180176633,47.66009286247357
201,-143.68541331615717,-8.22588874875448,-150.8015247608828
202,844.1621788739983,-9.44774203405113,78.51399387360517
203,521.5641298931776,9.999999985517508,1.2843840893387388e-05
204,-0.4620142486630058,0.024158150468357453,-15.667815544608096
205,307.94959508035345,8.817415085375336,293.2241762217763
206,268.97575973755795,-2.81456910770269,540.677243792886
207,-297.40521738210185,-9.992693657015398,-2.4813792078420507
208,1214.086354162904,-9.952737107220386,1.1107274079324185e-19
209,1.1332738449204227,0.21681822310138132,23.41682108334713
210,-617.3931329938255,9.999011561041298,-0.3168031978837477
211,890.7124972275694,9.99999225886339,0.006387871233401828
212,3.9715840292195466e-32,0.0,5.271503419535e-29
213,-897.4114307859347,-9.99999999999999,-1.2123235734483936e-11
214,537.082586335524,-9.748808493205967,48.23920105404551
215,495.6964650355161,9.752915509148135,60.87488639423011
216,-0.016436220078581216,5.448709724916977e-05,-0.05342361952358897
217,778.7349122945011,9.110897709976964,390.6837801703407
218,0.0002041024914338919,-4.5212203749755986e-05,0.010896507217707763
219,-897.0099805018508,-9.174692597065215,-417.005401591693
220,150.61128365190052,-9.999977988364533,0.002547645480625014
221,98.17779396387039,8.31781697337896,181.10862864079732
222,-359.50256094588104,5.833736329970272,-418.91515604990155
223,246.03651145515153,7.9301481818492014,226.35603231299405
224,0.4851508687659668,-0.003359147239108815,0.5951402452443659
225,-1215.107846458242,-9.999999891767432,-9.809105484538631e-05
226,980.4159830451406,-9.71468519007399,27.651071778989575
227,155.2778351621626,4.803664570391807,484.41574657347337
228,-263.4464493089728,2.92632320535114,-566.6848084072898
229,3.195562484389279e-27,1.1102912453645738e-26,3.5069423193036616e-24
230,71.76857193782072,-2.0853452279580575,412.8040143938639
231,-42.81489439209983,-5.2459073242685825,-318.1457368723053
232,0.942876063997462,-0.0029974110726815714,1.737930218391581
233,601.4870651079641,9.778342576796241,96.51326651185363
234,-342.46702992034056,2.4099367906953617,-901.4574792111944
235,1002.378651134261,9.242809274128813,465.43654488680045
236,50.33746030315628,-3.322092742038081,162.11958533665185
237,-927.5788589993772,-9.889042033025179,-48.63837351033257
238,1.290705656080764,-0.3370898501133279,36.712633800131044
239,379.5638313785321,6.626796717910919,763.2258808879096
240,-3.0721252571974365e-07,8.379797670276814e-10,-1.5192448633505683e-06
241,489.50028193778536,8.712122561364108,398.6350905382346
242,193.23760034735284,-7.771677349247225,75.48734673724682
243,-209.64907832800077,-5.465587625018929,-674.6822511976752
244,9.201747926698737,-0.9236295952691975,69.72161753362124
245,2.1511546341561995e-07,1.88479734234391e-07,3.7528862238457856e-05
246,-299.3407509221882,6.111221881502596,-428.17513000293945
247,0.44273091723363356,0.14428027915934377,7.297162079530688
248,870.8175622537428,-8.640184031224694,58.9809209568189
249,-85.06863170151803,-9.654208875782821,-31.262399133341162
250,259.43580216599975,-2.519091167959324,755.9330123736804
251,447.5405743278691,9.865078515438295,30.820882323560546
252,-2.8052889509461143e-61,-0.0,-2.6466963693092174e-58
253,714.2101160286552,9.99314073209577,3.249154772586321
254,228.57584122475237,-5.9262942188886285,454.84897683487
255,-356.3913213363078,-9.719064034717752,-51.73237238796203
256,1595.888748040299,-8.774717727199711,3.792511478579427e-12
257,1.6389229183822322e-09,3.206456202806829e-09,5.582907768153821e-07
258,-38.135890782338095,0.7239241663613971,-262.19027959697803
259,669.6912570498289,9.999816648307421,0.05941802440568872
260,7.6965684499467635,-0.6321245671036102,225.68928134629445
261,-284.16118368157015,-9.999886176549182,-0.020337725136775703
262,65.64779216826813,-1.6090006948352231,280.4935142923989
263,1221.5589899479412,9.999988828437555,0.016804929430447074
264,-112.09905759543103,0.505395611838058,-163.22574915109922
265,24.590710755518685,2.490850116579613,147.8472187427573
266,0.3635888473742893,-0.06281020299226614,14.602483290649753
267,-0.7219723368560083,-0.17616514819315018,-15.17183648346062
268,429.02371048779617,-9.999998208579653,0.00012476305359114282
269,361.95275867404507,7.382332369747821,632.8543525808034
270,-0.0011002701641467686,9.917024167305222e-05,-0.093907315067586
271,8.493682834836265e-16,1.6108303077085554e-15,4.910504585122933e-13
272,993.9458076238907,-2.056690589050041,821.6199817439572
273,-363.14186249407186,-9.277801828303145,-110.79758322900561
274,1090.5594758350107,-10.0,3.7536567982620755e-17
275,909.0457258932965,9.675525428460734,210.4170536658083
276,-40.184474248274284,0.855822986507746,-393.63810582821975
277,1233.4298135817755,9.922423342568656,61.774463216985886
278,2.0400421201138075,-0.15423592315715995,66.65908378801387
279,-5.6888908672664495,-0.8148622991592486,-217.08646649130245
280,30.76593136199545,-0.32011864591346695,39.14038799515105
281,395.5142311844026,8.422382810958338,444.84534487768025
282,-117.9186104843749,2.0934518787036005,-388.2985474028729
283,1049.8979398990016,9.751306610201155,159.3631159208803
284,477.49482487907335,-9.999447393658734,0.09423857468939216
285,-34.09994336828255,-7.847844597218132,-113.9373199540187
286,153.6410785105882,-1.5669800982097204,636.8350618368124
287,471.77846350470486,8.881261890875521,266.6991982444755
288,-847.7454583385897,1.9901613068497925,-780.7967238331412
289,443.6758208120299,7.540662451762213,695.0673350221184
290,127.15895829912483,-3.089477401445182,586.6456371153315
291,-8.436754958825468,-1.0303376522070589,-102.38725819087578
292,453.28157356434247,-9.377642210910118,143.78547824968035
293,588.6377960423258,7.654437289675499,847.9671889477106
294,-62.15273689749413,5.657700279805554,-73.88668517927292
295,9.94017823587718,1.0894826874916301,115.55849079219506
296,1641.7775343597898,-5.507785604281446,557.7721678189016
297,-45.01475160020867,-2.5690684151370164,-303.0090650470153
298,10.895429790738644,-0.9783076446620342,205.51337173135923
299,3.0575151463037032e-55,1.6293016328791297e-54,6.055035083073449e-52
300,-189.61296702379656,5.9814235814437255,-801.3799947701082
301,391.14203807712795,9.645127416569514,80.40713322851522
302,27.42910459679063,-1.254365443840475,326.75961513025925
303,-298.3099483023971,-6.702489953397661,-837.5907078385669
304,1429.6268338587404,-5.892153719120215,399.2184089725319
305,141.11987756698278,6.488374225726442,381.75373052415245
306,-291.33328616717284,9.438503578951165,-74.0057591125505
307,1006.6287064894094,9.960823436091209,33.2282555532603
308,227.33576934488644,-8.509323635381556,79.18162969735194
309,-259.4028777945258,-6.906323247598176,-404.184566180241
310,11.99697241943932,-0.918755658091559,143.0857326772505
311,521.9922522230796,9.875602302161754,26.444863278766675
312,-27.677884514539546,0.26831649601216895,-48.4283871772897
313,185.75654022472182,5.883763392190744,470.109761821364
314,425.67445074115005,-6.967447073832407,277.8870558779059
315,-0.00013667298517499324,-7.207651860402651e-05,-0.007777128626365662
316,573.0649652575222,-7.185647339228049,165.25199441053257
317,45.12010935593924,2.8098489281120598,322.3819479315238
318,-21.06851019200814,1.1893497915180407,-149.47419240518266
319,29.085556776742756,1.8837406571124293,208.0901766087287
320,1020.8786912704948,-8.708193074496952,42.17574307171736
321,-1069.1343651706038,-9.94732507311045,-27.441887491353697
322,462.1014657136183,-9.997777922298534,0.6134199842377888
323,30.98893024988774,3.3304110787035848,187.21629342935867
324,-1.124279000750366e-19,-0.0,-9.11753129234031e-17
325,0.5647665346150665,0.1341301412141655,9.388386656689603
326,416.1512472484952,-4.755291300811041,675.5395159495765
327,-307.6838469039719,-6.108299530851717,-821.9577809567954
328,495.90812183580715,-1.6830151090310477,450.5048151655418
329,138.52005386722564,5.902191730038258,372.42200883397754
330,-0.6940844705997123,0.03364641936957069,-21.90425710404884
331,964.3698913002066,9.573821248043368,208.25842258483453
332,0.04968059471223647,-0.002423112485541168,1.8438740467322166
333,-109.79359347474364,-4.161063667846826,-415.01939454923263
334,0.16418512111947614,-0.01611436609109007,5.487530325341576
335,3.3272104212035236,0.7949730478459904,115.62455702154583
336,-103.65367500013747,0.40454169459214384,-119.65263248014459
337,559.78440648473,8.828193440787242,370.79179799936264
338,4.822545358443939,-0.39446480428359854,56.574397810312284
339,-5.349146346421939e-148,-1.0867691722369868e-146,-1.9860738387570903e-144
340,704.6647077582666,-9.832938539027978,15.464571292765758
341,274.0029432913583,9.30306832079687,251.92372004258203
342,-0.09007214800994728,0.007849413410009332,-2.900207193601937
343,3.963705747619275,0.7874339193831853,140.51650786873637
344,0.12842481811297393,-0.00040872362372929857,0.18415018437509334
345,-371.0607330472517,-8.91715194103056,-219.78540624117915
346,293.1661480151347,-5.188241194342053,356.7204559318143
347,284.963610305736,7.435501538451408,428.62383910299343
348,-237.78563250899373,2.884642363439982,-646.0695250572645
349,28.437204752690928,4.496796605860095,255.38386161997764
350,20.26906712221063,-1.5958805015063604,192.28583240711606
351,-0.044690330812685725,-0.017343114075238038,-4.450520128454682
352,0.004684216652377003,-1.400608469168819e-05,0.014375722806754143
353,0.4921423582133694,0.131065295338188,21.459874815573507
354,-0.4831244153318154,0.023145879958326177,-12.073279728114766
355,40.558890107436696,2.57390817504017,523.6440789732235
356,0.20640979420012973,-0.039019782851478224,13.589375111339239
357,-0.0005308840991893578,-0.00024573436191235767,-0.06489549676851238
358,360.5555137734123,-8.300670216767227,135.3683792334274
359,995.5087062852865,9.830917280337648,90.85164201929494
360,-2196.932349229653,8.502942302927122,-159.00851445187962
361,25.277545532099985,3.4540445300015916,244.36017509255447
362,32.22260435158965,-2.264445322364683,227.9728542611451
363,-187.7868384866767,-7.069462458710709,-415.73100589523574
364,235.76061698700275,-5.55104274020605,259.23753167992254
365,1129.1378082669266,9.997212348217216,2.2576883949541884
366,-7.774737352457257e-13,2.9753977059954195e-13,-2.0249955332060907e-10
367,473.87413573485514,8.888935955888636,215.4555119740057
368,1977.6529105365191,-9.358867046939366,6.807795543644463
369,-927.3480960612767,-9.747599569020899,-155.19860085496668
370,154.76614676794654,-2.5380725633382886,684.1158206758942
371,2.7073488577403865e-41,1.0316027159249121e-40,2.6030138851505737e-38
372,-483.13183139284007,3.549307742122406,-722.529822361005
373,493.88120513085016,9.767042323115923,56.48877996211318
374,37.10715630592077,-1.6193444464896467,217.17898089646656
375,-4.220711302487223e-15,-7.754144944813192e-15,-2.3504599230672376e-12
376,0.12662352142618313,-0.0004670430888674726,0.3806970826420433
377,469.3873708988547,8.794262913421107,369.5231570668301
378,-3.1516933109882617,0.3040736889759832,-93.01407059955352
379,7.650760364942459,1.1115498010136178,163.32551903143883
380,158.7984092634889,-3.4241393599385095,711.4002782315793
381,-1197.9983629239464,-9.983706670648287,-12.08641994753089
382,0.30513256480678763,-0.020489569898205495,14.328029205428978
383,106.5071735429716,9.92943769174741,10.29736817993592
384,-1086.0056396715984,3.1895531363810408,-740.3684827231064
385,5.209853987277486,0.907503282101918,147.2854403041548
386,613.3547355620578,-9.999998333842075,0.00037792935302935395
387,-61.429688972311936,-3.9229507482654147,-331.16233231373724
388,181.1204495965336,-9.677235569230758,51.75090220698512
389,10.796992059156118,1.0782708848570417,132.4464997460674
390,-541.3675609418702,9.93276355671196,-17.24076875964854
391,1.920246374665801e-14,3.3731275243441355e-14,1.138712673100231e-11
392,16.110364826487185,-0.05031659551737926,15.9790805604617
393,-414.03496794931027,-9.427350454398322,-333.79915953454713
394,70.53020337749348,-1.8475492513506664,762.4398299064892
395,677.3223883222141,8.786942924663668,586.2396667854476
396,-250.89329004935814,4.86297330583764,-518.9507824840193
397,878.8379471689262,9.999974263216629,0.017655603911734236
398,214.8902661216995,-3.2679994884941643,444.71232482974705
399,-804.8748577742828,-9.906725006987552,-30.937634004470056
400,737.3165546339742,-1.5639438365270466,724.6119356028088
401,242.23254619151916,6.997557311560625,595.5540758516181
402,-0.01169398538437099,0.0015290418798263872,-0.3863105355626406
403,846.06629216773,9.99999690693385,0.00371925448110503
404,427.80841216994804,-7.5089721612955955,332.51373521221933
405,-1.143568889986999,-0.32333178033033755,-54.711750751234014
406,84.88470008073566,-1.7911149207280275,367.5515267691021
407,536.6025463940396,8.394033549329317,392.09293376495543
408,-1.3541850574681953,0.004519093001882502,-2.160198432858346
409,2.1366651194853326,0.4250311557265893,82.6740282491051
410,168.40531410507742,-3.4730124235013338,264.7650185356104
411,-909.9721830547119,-9.340255689868416,-325.02544128043866
412,17.707253595999592,-0.7329028094971302,328.5395964614989
413,0.04936639167759424,0.02620869227106103,3.5524111321199014
414,-359.4964080019403,3.5952496541927803,-867.6637030989315
415,300.8715677517141,9.975648500751488,6.374778261730412
416,200.71847076081636,-0.667413141914015,135.69563626304182
417,-93.6520811095424,-7.402953264482478,-139.9772052285145
418,567.6837748428234,-9.984631948938542,3.7261187536620706
419,485.56505219662665,8.343488247633159,487.1145241139485
420,-277.2723772343568,4.117299986240207,-797.9916162995925
421,998.5227229002542,9.298954744227581,416.70620770065483
422,2.061576204538965,-0.08166222750441987,45.37747808868624
423,-0.09525041824877345,-0.028830455874132292,-5.795601622281367
424,736.261647541945,-2.694012559935945,479.3045158177341
425,268.7011661459628,6.060507865984617,657.2245328942431
426,-149.04368553038236,2.14333423658105,-540.4469607529301
427,186.32150510866836,7.026549151191413,617.3301041220624
428,0.23669371132421402,-0.014564303394261069,10.644213629884414
429,-43.306827160302355,-4.510617375266443,-172.2029133034335
430,697.8304821698418,-9.999999999011681,8.807198478001761e-08
431,56.87025900488322,5.132286629276943,191.50616996847023
432,-632.6157141679276,1.6034371438039754,-527.0005574434975
433,104.58379899666511,5.563526173048901,552.5617813705421
434,792.1713604752495,-7.701980104095146,285.430623169756
435,-967.6966813318134,-9.533654147936797,-281.76550493439765
436,77.75270807741764,-1.0683726675420235,433.30100516104676
437,323.4371815122772,8.569595453531841,190.9712833473646
438,-709.3694989293001,9.969378890323027,-6.781083649095796
439,14.708354881812724,3.6662958366706992,184.50093276890303
440,0.038246380260962394,-0.00012772458801602892,0.08108414152175625
441,-539.0274144342583,-9.372075856495943,-167.562888210977
442,176.48903523846064,-4.057261808774698,892.0972663185489
443,1.9512748465053376,0.9876187489279409,71.57933485672775
444,-105.50071065325906,3.497050918534088,-371.32919253415287
445,478.689491701668,7.779731597813591,678.3817453530804
446,2.313588706802996,-0.09675203865519677,57.23064576732449
447,-558.7787969245552,-9.457465290636431,-152.02907299108642
448,1220.3996217785696,-6.71016937767048,191.99629862599377
449,36.145903880911554,8.031144740761292,75.67755073216016
450,-247.65898084898345,2.6320685814609135,-782.6228435508086
451,16.33437673373247,2.0512733901350133,117.9555451475527
452,106.33472608863312,-1.9185590325450996,448.0996760160422
453,-409.83062048792146,-9.012933257944775,-228.71228382266654
454,126.6400392828433,-7.3870290049033205,375.3852759857698
455,154.29584883256982,6.085017987752624,576.476757468872
456,-1038.6624400015214,8.680131147694146,-41.24959115114682
457,894.9057179833376,9.999594750482018,0.31153618496464497
458,452.8736412111184,-9.159512449760392,83.52571613989005
459,-61.74616177340063,-7.047794804270322,-192.83106215912423
460,521.4596257608345,-8.464564260986197,170.64995499959628
461,42.87636233814769,2.8671796297115115,499.9984848282173
462,-320.04865414048317,4.510772308934272,-598.925237607215
463,544.398093139443,9.272180310145561,198.09197478964592
464,1870.2130219500884,-9.537621991285409,36.31052542555872
465,-0.3026581029195685,-0.08451770500210812,-18.01572924612544
466,35.81985745958175,-1.4043491016388066,243.42858449116267
467,1055.4156510336081,9.999999572051113,0.00019832654301347888
468,-153.2823639361718,2.645332213404238,-498.35190454475696
469,502.8055189958544,8.862854512523072,356.268234733244
470,208.88130016524315,-6.834372210225913,645.1224107347728
471,-201.3205861596562,-5.43823670543717,-638.523478741294
472,684.6151130682842,-5.5839498845481605,214.3339424488046
473,339.45318145127175,6.58239203153244,905.008483791694
474,-154.67574368015198,5.27834065983364,-585.2736151685078
475,52.3783089023339,3.783219209845793,522.599259455653
476,2.350410397008272e-06,-2.733354198536375e-07,0.00034461427706244425
477,-686.0837140162014,-9.999998769661097,-0.0002911788408358674
478,497.335126633925,-5.89937627244391,438.5972493527238
479,506.2217489170023,7.526799890641579,959.5740637671844
480,-0.23596126791405392,0.001657542252208072,-0.32785955723349136
481,2.758765299650494,0.6525432229253404,37.925943786008325
482,0.16652433242893977,-0.03452056111354351,13.188257877990441
483,-16.56489276849655,-2.577276067803669,-267.6670289496371
484,129.85969090838103,-4.41338832890136,246.87236007937827
485,0.10745873672620504,0.029278226273412835,7.651198587800241
486,-422.76184900285267,9.996402625496692,-0.904465717827414
487,806.7343218260941,9.963920038395782,15.99655387588422
488,844.243864722792,-6.8237402625469015,160.29569474183648
489,-500.26836920203783,-9.999999698137119,-0.00016549172553574656
490,5.658732801006704e-08,-3.152131666794844e-08,1.74316340545902e-05
491,810.9586131983486,9.999999999943457,3.264929725650435e-08
